"repeat_id","outer_fold","arm","rank","feature"
19,3,"guarded_within_partition",64,"212330_at"
19,3,"guarded_within_partition",65,"216092_s_at"
19,3,"guarded_within_partition",66,"218259_at"
19,3,"guarded_within_partition",67,"202933_s_at"
19,3,"guarded_within_partition",68,"203963_at"
19,3,"guarded_within_partition",69,"212099_at"
19,3,"guarded_within_partition",70,"206373_at"
19,3,"guarded_within_partition",71,"218486_at"
19,3,"guarded_within_partition",72,"206869_at"
19,3,"guarded_within_partition",73,"222118_at"
19,3,"guarded_within_partition",74,"202589_at"
19,3,"guarded_within_partition",75,"214431_at"
19,3,"guarded_within_partition",76,"203397_s_at"
19,3,"guarded_within_partition",77,"208022_s_at"
19,3,"guarded_within_partition",78,"213846_at"
19,3,"guarded_within_partition",79,"219197_s_at"
19,3,"guarded_within_partition",80,"221986_s_at"
19,3,"guarded_within_partition",81,"201663_s_at"
19,3,"guarded_within_partition",82,"206194_at"
19,3,"guarded_within_partition",83,"208517_x_at"
19,3,"guarded_within_partition",84,"218164_at"
19,3,"guarded_within_partition",85,"218542_at"
19,3,"guarded_within_partition",86,"211466_at"
19,3,"guarded_within_partition",87,"209464_at"
19,3,"guarded_within_partition",88,"205201_at"
19,3,"guarded_within_partition",89,"219984_s_at"
19,3,"guarded_within_partition",90,"216237_s_at"
19,3,"guarded_within_partition",91,"202240_at"
19,3,"guarded_within_partition",92,"203571_s_at"
19,3,"guarded_within_partition",93,"213226_at"
19,3,"guarded_within_partition",94,"214053_at"
19,3,"guarded_within_partition",95,"209408_at"
19,3,"guarded_within_partition",96,"204568_at"
19,3,"guarded_within_partition",97,"212195_at"
19,3,"guarded_within_partition",98,"222125_s_at"
19,3,"guarded_within_partition",99,"206754_s_at"
19,3,"guarded_within_partition",100,"221203_s_at"
19,4,"leaky_global_selection",1,"204750_s_at"
19,4,"leaky_global_selection",2,"204825_at"
19,4,"leaky_global_selection",3,"205225_at"
19,4,"leaky_global_selection",4,"210084_x_at"
19,4,"leaky_global_selection",5,"213134_x_at"
19,4,"leaky_global_selection",6,"205548_s_at"
19,4,"leaky_global_selection",7,"203999_at"
19,4,"leaky_global_selection",8,"212956_at"
19,4,"leaky_global_selection",9,"203693_s_at"
19,4,"leaky_global_selection",10,"210052_s_at"
19,4,"leaky_global_selection",11,"212960_at"
19,4,"leaky_global_selection",12,"214440_at"
19,4,"leaky_global_selection",13,"212099_at"
19,4,"leaky_global_selection",14,"204822_at"
19,4,"leaky_global_selection",15,"203702_s_at"
19,4,"leaky_global_selection",16,"213032_at"
19,4,"leaky_global_selection",17,"209204_at"
19,4,"leaky_global_selection",18,"219051_x_at"
19,4,"leaky_global_selection",19,"209289_at"
19,4,"leaky_global_selection",20,"218211_s_at"
19,4,"leaky_global_selection",21,"200718_s_at"
19,4,"leaky_global_selection",22,"209604_s_at"
19,4,"leaky_global_selection",23,"222275_at"
19,4,"leaky_global_selection",24,"209623_at"
19,4,"leaky_global_selection",25,"221524_s_at"
19,4,"leaky_global_selection",26,"216092_s_at"
19,4,"leaky_global_selection",27,"213029_at"
19,4,"leaky_global_selection",28,"209290_s_at"
19,4,"leaky_global_selection",29,"206373_at"
19,4,"leaky_global_selection",30,"202870_s_at"
19,4,"leaky_global_selection",31,"214431_at"
19,4,"leaky_global_selection",32,"209644_x_at"
19,4,"leaky_global_selection",33,"214428_x_at"
19,4,"leaky_global_selection",34,"204400_at"
19,4,"leaky_global_selection",35,"215034_s_at"
19,4,"leaky_global_selection",36,"206194_at"
19,4,"leaky_global_selection",37,"206392_s_at"
19,4,"leaky_global_selection",38,"218902_at"
19,4,"leaky_global_selection",39,"202263_at"
19,4,"leaky_global_selection",40,"202134_s_at"
19,4,"leaky_global_selection",41,"206391_at"
19,4,"leaky_global_selection",42,"203038_at"
19,4,"leaky_global_selection",43,"212638_s_at"
19,4,"leaky_global_selection",44,"218259_at"
19,4,"leaky_global_selection",45,"221872_at"
19,4,"leaky_global_selection",46,"208451_s_at"
19,4,"leaky_global_selection",47,"209832_s_at"
19,4,"leaky_global_selection",48,"204962_s_at"
19,4,"leaky_global_selection",49,"218726_at"
19,4,"leaky_global_selection",50,"221986_s_at"
19,4,"leaky_global_selection",51,"222039_at"
19,4,"leaky_global_selection",52,"216237_s_at"
19,4,"leaky_global_selection",53,"212492_s_at"
19,4,"leaky_global_selection",54,"201231_s_at"
19,4,"leaky_global_selection",55,"204623_at"
19,4,"leaky_global_selection",56,"205696_s_at"
19,4,"leaky_global_selection",57,"214164_x_at"
19,4,"leaky_global_selection",58,"214053_at"
19,4,"leaky_global_selection",59,"209122_at"
19,4,"leaky_global_selection",60,"219874_at"
19,4,"leaky_global_selection",61,"206869_at"
19,4,"leaky_global_selection",62,"209114_at"
19,4,"leaky_global_selection",63,"200934_at"
19,4,"leaky_global_selection",64,"210735_s_at"
19,4,"leaky_global_selection",65,"202589_at"
19,4,"leaky_global_selection",66,"215867_x_at"
19,4,"leaky_global_selection",67,"203963_at"
19,4,"leaky_global_selection",68,"218532_s_at"
19,4,"leaky_global_selection",69,"200052_s_at"
19,4,"leaky_global_selection",70,"202107_s_at"
19,4,"leaky_global_selection",71,"218236_s_at"
19,4,"leaky_global_selection",72,"209386_at"
19,4,"leaky_global_selection",73,"221203_s_at"
19,4,"leaky_global_selection",74,"203712_at"
19,4,"leaky_global_selection",75,"219197_s_at"
19,4,"leaky_global_selection",76,"204315_s_at"
19,4,"leaky_global_selection",77,"210024_s_at"
19,4,"leaky_global_selection",78,"202933_s_at"
19,4,"leaky_global_selection",79,"221864_at"
19,4,"leaky_global_selection",80,"203418_at"
19,4,"leaky_global_selection",81,"219752_at"
19,4,"leaky_global_selection",82,"214109_at"
19,4,"leaky_global_selection",83,"204012_s_at"
19,4,"leaky_global_selection",84,"209173_at"
19,4,"leaky_global_selection",85,"209781_s_at"
19,4,"leaky_global_selection",86,"201663_s_at"
19,4,"leaky_global_selection",87,"212022_s_at"
19,4,"leaky_global_selection",88,"207039_at"
19,4,"leaky_global_selection",89,"211466_at"
19,4,"leaky_global_selection",90,"206754_s_at"
19,4,"leaky_global_selection",91,"221934_s_at"
19,4,"leaky_global_selection",92,"210074_at"
19,4,"leaky_global_selection",93,"203066_at"
19,4,"leaky_global_selection",94,"209421_at"
19,4,"leaky_global_selection",95,"209603_at"
19,4,"leaky_global_selection",96,"209408_at"
19,4,"leaky_global_selection",97,"203397_s_at"
19,4,"leaky_global_selection",98,"205074_at"
19,4,"leaky_global_selection",99,"202240_at"
19,4,"leaky_global_selection",100,"202341_s_at"
19,4,"guarded_within_partition",1,"204750_s_at"
19,4,"guarded_within_partition",2,"204825_at"
19,4,"guarded_within_partition",3,"221986_s_at"
19,4,"guarded_within_partition",4,"205225_at"
19,4,"guarded_within_partition",5,"213134_x_at"
19,4,"guarded_within_partition",6,"210084_x_at"
19,4,"guarded_within_partition",7,"216092_s_at"
19,4,"guarded_within_partition",8,"203693_s_at"
19,4,"guarded_within_partition",9,"216685_s_at"
19,4,"guarded_within_partition",10,"212099_at"
19,4,"guarded_within_partition",11,"209204_at"
19,4,"guarded_within_partition",12,"205074_at"
19,4,"guarded_within_partition",13,"213564_x_at"
19,4,"guarded_within_partition",14,"209623_at"
19,4,"guarded_within_partition",15,"214440_at"
19,4,"guarded_within_partition",16,"204822_at"
19,4,"guarded_within_partition",17,"209644_x_at"
19,4,"guarded_within_partition",18,"202107_s_at"
19,4,"guarded_within_partition",19,"202933_s_at"
19,4,"guarded_within_partition",20,"205548_s_at"
19,4,"guarded_within_partition",21,"201231_s_at"
19,4,"guarded_within_partition",22,"209832_s_at"
19,4,"guarded_within_partition",23,"201030_x_at"
19,4,"guarded_within_partition",24,"210052_s_at"
19,4,"guarded_within_partition",25,"204775_at"
19,4,"guarded_within_partition",26,"206392_s_at"
19,4,"guarded_within_partition",27,"205044_at"
19,4,"guarded_within_partition",28,"218211_s_at"
19,4,"guarded_within_partition",29,"206391_at"
19,4,"guarded_within_partition",30,"212956_at"
19,4,"guarded_within_partition",31,"203702_s_at"
19,4,"guarded_within_partition",32,"207039_at"
19,4,"guarded_within_partition",33,"222039_at"
19,4,"guarded_within_partition",34,"212960_at"
19,4,"guarded_within_partition",35,"218886_at"
19,4,"guarded_within_partition",36,"201970_s_at"
19,4,"guarded_within_partition",37,"214431_at"
19,4,"guarded_within_partition",38,"202412_s_at"
19,4,"guarded_within_partition",39,"222275_at"
19,4,"guarded_within_partition",40,"216237_s_at"
19,4,"guarded_within_partition",41,"203999_at"
19,4,"guarded_within_partition",42,"218350_s_at"
19,4,"guarded_within_partition",43,"202870_s_at"
19,4,"guarded_within_partition",44,"201938_at"
19,4,"guarded_within_partition",45,"219051_x_at"
19,4,"guarded_within_partition",46,"216603_at"
19,4,"guarded_within_partition",47,"202589_at"
19,4,"guarded_within_partition",48,"203929_s_at"
19,4,"guarded_within_partition",49,"203038_at"
19,4,"guarded_within_partition",50,"209604_s_at"
19,4,"guarded_within_partition",51,"213032_at"
19,4,"guarded_within_partition",52,"221046_s_at"
19,4,"guarded_within_partition",53,"210024_s_at"
19,4,"guarded_within_partition",54,"215623_x_at"
19,4,"guarded_within_partition",55,"221203_s_at"
19,4,"guarded_within_partition",56,"201407_s_at"
19,4,"guarded_within_partition",57,"212330_at"
19,4,"guarded_within_partition",58,"220625_s_at"
19,4,"guarded_within_partition",59,"203625_x_at"
19,4,"guarded_within_partition",60,"203458_at"
19,4,"guarded_within_partition",61,"209421_at"
19,4,"guarded_within_partition",62,"201755_at"
19,4,"guarded_within_partition",63,"200934_at"
19,4,"guarded_within_partition",64,"208103_s_at"
19,4,"guarded_within_partition",65,"219874_at"
19,4,"guarded_within_partition",66,"214053_at"
19,4,"guarded_within_partition",67,"204400_at"
19,4,"guarded_within_partition",68,"214428_x_at"
19,4,"guarded_within_partition",69,"209122_at"
19,4,"guarded_within_partition",70,"200670_at"
19,4,"guarded_within_partition",71,"221872_at"
19,4,"guarded_within_partition",72,"214164_x_at"
19,4,"guarded_within_partition",73,"203418_at"
19,4,"guarded_within_partition",74,"218236_s_at"
19,4,"guarded_within_partition",75,"202035_s_at"
19,4,"guarded_within_partition",76,"204623_at"
19,4,"guarded_within_partition",77,"210074_at"
19,4,"guarded_within_partition",78,"200052_s_at"
19,4,"guarded_within_partition",79,"203256_at"
19,4,"guarded_within_partition",80,"201663_s_at"
19,4,"guarded_within_partition",81,"202932_at"
19,4,"guarded_within_partition",82,"208451_s_at"
19,4,"guarded_within_partition",83,"210758_at"
19,4,"guarded_within_partition",84,"205296_at"
19,4,"guarded_within_partition",85,"219268_at"
19,4,"guarded_within_partition",86,"221864_at"
19,4,"guarded_within_partition",87,"215867_x_at"
19,4,"guarded_within_partition",88,"218259_at"
19,4,"guarded_within_partition",89,"209173_at"
19,4,"guarded_within_partition",90,"207134_x_at"
19,4,"guarded_within_partition",91,"221934_s_at"
19,4,"guarded_within_partition",92,"212638_s_at"
19,4,"guarded_within_partition",93,"212022_s_at"
19,4,"guarded_within_partition",94,"209791_at"
19,4,"guarded_within_partition",95,"203963_at"
19,4,"guarded_within_partition",96,"202752_x_at"
19,4,"guarded_within_partition",97,"209289_at"
19,4,"guarded_within_partition",98,"202413_s_at"
19,4,"guarded_within_partition",99,"200960_x_at"
19,4,"guarded_within_partition",100,"222118_at"
19,5,"leaky_global_selection",1,"204750_s_at"
19,5,"leaky_global_selection",2,"204825_at"
19,5,"leaky_global_selection",3,"205225_at"
19,5,"leaky_global_selection",4,"210084_x_at"
19,5,"leaky_global_selection",5,"213134_x_at"
19,5,"leaky_global_selection",6,"205548_s_at"
19,5,"leaky_global_selection",7,"203999_at"
19,5,"leaky_global_selection",8,"212956_at"
19,5,"leaky_global_selection",9,"203693_s_at"
19,5,"leaky_global_selection",10,"210052_s_at"
19,5,"leaky_global_selection",11,"212960_at"
19,5,"leaky_global_selection",12,"214440_at"
19,5,"leaky_global_selection",13,"212099_at"
19,5,"leaky_global_selection",14,"204822_at"
19,5,"leaky_global_selection",15,"203702_s_at"
19,5,"leaky_global_selection",16,"213032_at"
19,5,"leaky_global_selection",17,"209204_at"
19,5,"leaky_global_selection",18,"219051_x_at"
19,5,"leaky_global_selection",19,"209289_at"
19,5,"leaky_global_selection",20,"218211_s_at"
19,5,"leaky_global_selection",21,"200718_s_at"
19,5,"leaky_global_selection",22,"209604_s_at"
19,5,"leaky_global_selection",23,"222275_at"
19,5,"leaky_global_selection",24,"209623_at"
19,5,"leaky_global_selection",25,"221524_s_at"
19,5,"leaky_global_selection",26,"216092_s_at"
19,5,"leaky_global_selection",27,"213029_at"
19,5,"leaky_global_selection",28,"209290_s_at"
19,5,"leaky_global_selection",29,"206373_at"
19,5,"leaky_global_selection",30,"202870_s_at"
19,5,"leaky_global_selection",31,"214431_at"
19,5,"leaky_global_selection",32,"209644_x_at"
19,5,"leaky_global_selection",33,"214428_x_at"
19,5,"leaky_global_selection",34,"204400_at"
19,5,"leaky_global_selection",35,"215034_s_at"
19,5,"leaky_global_selection",36,"206194_at"
19,5,"leaky_global_selection",37,"206392_s_at"
19,5,"leaky_global_selection",38,"218902_at"
19,5,"leaky_global_selection",39,"202263_at"
19,5,"leaky_global_selection",40,"202134_s_at"
19,5,"leaky_global_selection",41,"206391_at"
19,5,"leaky_global_selection",42,"203038_at"
19,5,"leaky_global_selection",43,"212638_s_at"
19,5,"leaky_global_selection",44,"218259_at"
19,5,"leaky_global_selection",45,"221872_at"
19,5,"leaky_global_selection",46,"208451_s_at"
19,5,"leaky_global_selection",47,"209832_s_at"
19,5,"leaky_global_selection",48,"204962_s_at"
19,5,"leaky_global_selection",49,"218726_at"
19,5,"leaky_global_selection",50,"221986_s_at"
19,5,"leaky_global_selection",51,"222039_at"
19,5,"leaky_global_selection",52,"216237_s_at"
19,5,"leaky_global_selection",53,"212492_s_at"
19,5,"leaky_global_selection",54,"201231_s_at"
19,5,"leaky_global_selection",55,"204623_at"
19,5,"leaky_global_selection",56,"205696_s_at"
19,5,"leaky_global_selection",57,"214164_x_at"
19,5,"leaky_global_selection",58,"214053_at"
19,5,"leaky_global_selection",59,"209122_at"
19,5,"leaky_global_selection",60,"219874_at"
19,5,"leaky_global_selection",61,"206869_at"
19,5,"leaky_global_selection",62,"209114_at"
19,5,"leaky_global_selection",63,"200934_at"
19,5,"leaky_global_selection",64,"210735_s_at"
19,5,"leaky_global_selection",65,"202589_at"
19,5,"leaky_global_selection",66,"215867_x_at"
19,5,"leaky_global_selection",67,"203963_at"
19,5,"leaky_global_selection",68,"218532_s_at"
19,5,"leaky_global_selection",69,"200052_s_at"
19,5,"leaky_global_selection",70,"202107_s_at"
19,5,"leaky_global_selection",71,"218236_s_at"
19,5,"leaky_global_selection",72,"209386_at"
19,5,"leaky_global_selection",73,"221203_s_at"
19,5,"leaky_global_selection",74,"203712_at"
19,5,"leaky_global_selection",75,"219197_s_at"
19,5,"leaky_global_selection",76,"204315_s_at"
19,5,"leaky_global_selection",77,"210024_s_at"
19,5,"leaky_global_selection",78,"202933_s_at"
19,5,"leaky_global_selection",79,"221864_at"
19,5,"leaky_global_selection",80,"203418_at"
19,5,"leaky_global_selection",81,"219752_at"
19,5,"leaky_global_selection",82,"214109_at"
19,5,"leaky_global_selection",83,"204012_s_at"
19,5,"leaky_global_selection",84,"209173_at"
19,5,"leaky_global_selection",85,"209781_s_at"
19,5,"leaky_global_selection",86,"201663_s_at"
19,5,"leaky_global_selection",87,"212022_s_at"
19,5,"leaky_global_selection",88,"207039_at"
19,5,"leaky_global_selection",89,"211466_at"
19,5,"leaky_global_selection",90,"206754_s_at"
19,5,"leaky_global_selection",91,"221934_s_at"
19,5,"leaky_global_selection",92,"210074_at"
19,5,"leaky_global_selection",93,"203066_at"
19,5,"leaky_global_selection",94,"209421_at"
19,5,"leaky_global_selection",95,"209603_at"
19,5,"leaky_global_selection",96,"209408_at"
19,5,"leaky_global_selection",97,"203397_s_at"
19,5,"leaky_global_selection",98,"205074_at"
19,5,"leaky_global_selection",99,"202240_at"
19,5,"leaky_global_selection",100,"202341_s_at"
19,5,"guarded_within_partition",1,"204825_at"
19,5,"guarded_within_partition",2,"212960_at"
19,5,"guarded_within_partition",3,"205225_at"
19,5,"guarded_within_partition",4,"204750_s_at"
19,5,"guarded_within_partition",5,"205548_s_at"
19,5,"guarded_within_partition",6,"212956_at"
19,5,"guarded_within_partition",7,"213032_at"
19,5,"guarded_within_partition",8,"200718_s_at"
19,5,"guarded_within_partition",9,"213134_x_at"
19,5,"guarded_within_partition",10,"209289_at"
19,5,"guarded_within_partition",11,"210052_s_at"
19,5,"guarded_within_partition",12,"213029_at"
19,5,"guarded_within_partition",13,"203702_s_at"
19,5,"guarded_within_partition",14,"209644_x_at"
19,5,"guarded_within_partition",15,"218532_s_at"
19,5,"guarded_within_partition",16,"209290_s_at"
19,5,"guarded_within_partition",17,"203693_s_at"
19,5,"guarded_within_partition",18,"221872_at"
19,5,"guarded_within_partition",19,"219051_x_at"
19,5,"guarded_within_partition",20,"204822_at"
19,5,"guarded_within_partition",21,"211466_at"
19,5,"guarded_within_partition",22,"204623_at"
19,5,"guarded_within_partition",23,"206392_s_at"
19,5,"guarded_within_partition",24,"206391_at"
19,5,"guarded_within_partition",25,"218211_s_at"
19,5,"guarded_within_partition",26,"221524_s_at"
19,5,"guarded_within_partition",27,"212099_at"
19,5,"guarded_within_partition",28,"209204_at"
19,5,"guarded_within_partition",29,"205696_s_at"
19,5,"guarded_within_partition",30,"208711_s_at"
19,5,"guarded_within_partition",31,"214440_at"
19,5,"guarded_within_partition",32,"219874_at"
19,5,"guarded_within_partition",33,"202870_s_at"
19,5,"guarded_within_partition",34,"206194_at"
19,5,"guarded_within_partition",35,"209822_s_at"
19,5,"guarded_within_partition",36,"204012_s_at"
19,5,"guarded_within_partition",37,"212022_s_at"
19,5,"guarded_within_partition",38,"207076_s_at"
19,5,"guarded_within_partition",39,"206373_at"
19,5,"guarded_within_partition",40,"203999_at"
19,5,"guarded_within_partition",41,"216381_x_at"
19,5,"guarded_within_partition",42,"218259_at"
19,5,"guarded_within_partition",43,"214053_at"
19,5,"guarded_within_partition",44,"209604_s_at"
19,5,"guarded_within_partition",45,"205509_at"
19,5,"guarded_within_partition",46,"221253_s_at"
19,5,"guarded_within_partition",47,"202134_s_at"
19,5,"guarded_within_partition",48,"202204_s_at"
19,5,"guarded_within_partition",49,"214431_at"
19,5,"guarded_within_partition",50,"218009_s_at"
19,5,"guarded_within_partition",51,"218726_at"
19,5,"guarded_within_partition",52,"219197_s_at"
19,5,"guarded_within_partition",53,"221203_s_at"
19,5,"guarded_within_partition",54,"218902_at"
19,5,"guarded_within_partition",55,"214164_x_at"
19,5,"guarded_within_partition",56,"212638_s_at"
19,5,"guarded_within_partition",57,"201663_s_at"
19,5,"guarded_within_partition",58,"218755_at"
19,5,"guarded_within_partition",59,"209623_at"
19,5,"guarded_within_partition",60,"203066_at"
19,5,"guarded_within_partition",61,"207039_at"
19,5,"guarded_within_partition",62,"205009_at"
19,5,"guarded_within_partition",63,"209114_at"
19,5,"guarded_within_partition",64,"203038_at"
19,5,"guarded_within_partition",65,"204304_s_at"
19,5,"guarded_within_partition",66,"208712_at"
19,5,"guarded_within_partition",67,"201231_s_at"
19,5,"guarded_within_partition",68,"204962_s_at"
19,5,"guarded_within_partition",69,"212265_at"
19,5,"guarded_within_partition",70,"203712_at"
19,5,"guarded_within_partition",71,"222125_s_at"
19,5,"guarded_within_partition",72,"209122_at"
19,5,"guarded_within_partition",73,"222039_at"
19,5,"guarded_within_partition",74,"202088_at"
19,5,"guarded_within_partition",75,"209832_s_at"
19,5,"guarded_within_partition",76,"212492_s_at"
19,5,"guarded_within_partition",77,"215867_x_at"
19,5,"guarded_within_partition",78,"222256_s_at"
19,5,"guarded_within_partition",79,"200960_x_at"
19,5,"guarded_within_partition",80,"206869_at"
19,5,"guarded_within_partition",81,"214109_at"
19,5,"guarded_within_partition",82,"210735_s_at"
19,5,"guarded_within_partition",83,"202089_s_at"
19,5,"guarded_within_partition",84,"202933_s_at"
19,5,"guarded_within_partition",85,"203963_at"
19,5,"guarded_within_partition",86,"210084_x_at"
19,5,"guarded_within_partition",87,"204050_s_at"
19,5,"guarded_within_partition",88,"222275_at"
19,5,"guarded_within_partition",89,"204493_at"
19,5,"guarded_within_partition",90,"218236_s_at"
19,5,"guarded_within_partition",91,"201037_at"
19,5,"guarded_within_partition",92,"219752_at"
19,5,"guarded_within_partition",93,"210096_at"
19,5,"guarded_within_partition",94,"219990_at"
19,5,"guarded_within_partition",95,"204540_at"
19,5,"guarded_within_partition",96,"203126_at"
19,5,"guarded_within_partition",97,"201976_s_at"
19,5,"guarded_within_partition",98,"202932_at"
19,5,"guarded_within_partition",99,"218976_at"
19,5,"guarded_within_partition",100,"207011_s_at"
20,1,"leaky_global_selection",1,"204750_s_at"
20,1,"leaky_global_selection",2,"204825_at"
20,1,"leaky_global_selection",3,"205225_at"
20,1,"leaky_global_selection",4,"210084_x_at"
20,1,"leaky_global_selection",5,"213134_x_at"
20,1,"leaky_global_selection",6,"205548_s_at"
20,1,"leaky_global_selection",7,"203999_at"
20,1,"leaky_global_selection",8,"212956_at"
20,1,"leaky_global_selection",9,"203693_s_at"
20,1,"leaky_global_selection",10,"210052_s_at"
20,1,"leaky_global_selection",11,"212960_at"
20,1,"leaky_global_selection",12,"214440_at"
20,1,"leaky_global_selection",13,"212099_at"
20,1,"leaky_global_selection",14,"204822_at"
20,1,"leaky_global_selection",15,"203702_s_at"
20,1,"leaky_global_selection",16,"213032_at"
20,1,"leaky_global_selection",17,"209204_at"
20,1,"leaky_global_selection",18,"219051_x_at"
20,1,"leaky_global_selection",19,"209289_at"
20,1,"leaky_global_selection",20,"218211_s_at"
20,1,"leaky_global_selection",21,"200718_s_at"
20,1,"leaky_global_selection",22,"209604_s_at"
20,1,"leaky_global_selection",23,"222275_at"
20,1,"leaky_global_selection",24,"209623_at"
20,1,"leaky_global_selection",25,"221524_s_at"
20,1,"leaky_global_selection",26,"216092_s_at"
20,1,"leaky_global_selection",27,"213029_at"
20,1,"leaky_global_selection",28,"209290_s_at"
20,1,"leaky_global_selection",29,"206373_at"
20,1,"leaky_global_selection",30,"202870_s_at"
20,1,"leaky_global_selection",31,"214431_at"
20,1,"leaky_global_selection",32,"209644_x_at"
20,1,"leaky_global_selection",33,"214428_x_at"
20,1,"leaky_global_selection",34,"204400_at"
20,1,"leaky_global_selection",35,"215034_s_at"
20,1,"leaky_global_selection",36,"206194_at"
20,1,"leaky_global_selection",37,"206392_s_at"
20,1,"leaky_global_selection",38,"218902_at"
20,1,"leaky_global_selection",39,"202263_at"
20,1,"leaky_global_selection",40,"202134_s_at"
20,1,"leaky_global_selection",41,"206391_at"
20,1,"leaky_global_selection",42,"203038_at"
20,1,"leaky_global_selection",43,"212638_s_at"
20,1,"leaky_global_selection",44,"218259_at"
20,1,"leaky_global_selection",45,"221872_at"
20,1,"leaky_global_selection",46,"208451_s_at"
20,1,"leaky_global_selection",47,"209832_s_at"
20,1,"leaky_global_selection",48,"204962_s_at"
20,1,"leaky_global_selection",49,"218726_at"
20,1,"leaky_global_selection",50,"221986_s_at"
20,1,"leaky_global_selection",51,"222039_at"
20,1,"leaky_global_selection",52,"216237_s_at"
20,1,"leaky_global_selection",53,"212492_s_at"
20,1,"leaky_global_selection",54,"201231_s_at"
20,1,"leaky_global_selection",55,"204623_at"
20,1,"leaky_global_selection",56,"205696_s_at"
20,1,"leaky_global_selection",57,"214164_x_at"
20,1,"leaky_global_selection",58,"214053_at"
20,1,"leaky_global_selection",59,"209122_at"
20,1,"leaky_global_selection",60,"219874_at"
20,1,"leaky_global_selection",61,"206869_at"
20,1,"leaky_global_selection",62,"209114_at"
20,1,"leaky_global_selection",63,"200934_at"
20,1,"leaky_global_selection",64,"210735_s_at"
20,1,"leaky_global_selection",65,"202589_at"
20,1,"leaky_global_selection",66,"215867_x_at"
20,1,"leaky_global_selection",67,"203963_at"
20,1,"leaky_global_selection",68,"218532_s_at"
20,1,"leaky_global_selection",69,"200052_s_at"
20,1,"leaky_global_selection",70,"202107_s_at"
20,1,"leaky_global_selection",71,"218236_s_at"
20,1,"leaky_global_selection",72,"209386_at"
20,1,"leaky_global_selection",73,"221203_s_at"
20,1,"leaky_global_selection",74,"203712_at"
20,1,"leaky_global_selection",75,"219197_s_at"
20,1,"leaky_global_selection",76,"204315_s_at"
20,1,"leaky_global_selection",77,"210024_s_at"
20,1,"leaky_global_selection",78,"202933_s_at"
20,1,"leaky_global_selection",79,"221864_at"
20,1,"leaky_global_selection",80,"203418_at"
20,1,"leaky_global_selection",81,"219752_at"
20,1,"leaky_global_selection",82,"214109_at"
20,1,"leaky_global_selection",83,"204012_s_at"
20,1,"leaky_global_selection",84,"209173_at"
20,1,"leaky_global_selection",85,"209781_s_at"
20,1,"leaky_global_selection",86,"201663_s_at"
20,1,"leaky_global_selection",87,"212022_s_at"
20,1,"leaky_global_selection",88,"207039_at"
20,1,"leaky_global_selection",89,"211466_at"
20,1,"leaky_global_selection",90,"206754_s_at"
20,1,"leaky_global_selection",91,"221934_s_at"
20,1,"leaky_global_selection",92,"210074_at"
20,1,"leaky_global_selection",93,"203066_at"
20,1,"leaky_global_selection",94,"209421_at"
20,1,"leaky_global_selection",95,"209603_at"
20,1,"leaky_global_selection",96,"209408_at"
20,1,"leaky_global_selection",97,"203397_s_at"
20,1,"leaky_global_selection",98,"205074_at"
20,1,"leaky_global_selection",99,"202240_at"
20,1,"leaky_global_selection",100,"202341_s_at"
20,1,"guarded_within_partition",1,"221986_s_at"
20,1,"guarded_within_partition",2,"205225_at"
20,1,"guarded_within_partition",3,"204750_s_at"
20,1,"guarded_within_partition",4,"205548_s_at"
20,1,"guarded_within_partition",5,"220625_s_at"
20,1,"guarded_within_partition",6,"213134_x_at"
20,1,"guarded_within_partition",7,"209289_at"
20,1,"guarded_within_partition",8,"204825_at"
20,1,"guarded_within_partition",9,"202134_s_at"
20,1,"guarded_within_partition",10,"202933_s_at"
20,1,"guarded_within_partition",11,"203999_at"
20,1,"guarded_within_partition",12,"213032_at"
20,1,"guarded_within_partition",13,"209290_s_at"
20,1,"guarded_within_partition",14,"218532_s_at"
20,1,"guarded_within_partition",15,"203702_s_at"
20,1,"guarded_within_partition",16,"210084_x_at"
20,1,"guarded_within_partition",17,"213029_at"
20,1,"guarded_within_partition",18,"222275_at"
20,1,"guarded_within_partition",19,"203693_s_at"
20,1,"guarded_within_partition",20,"209204_at"
20,1,"guarded_within_partition",21,"200718_s_at"
20,1,"guarded_within_partition",22,"214440_at"
20,1,"guarded_within_partition",23,"212956_at"
20,1,"guarded_within_partition",24,"209604_s_at"
20,1,"guarded_within_partition",25,"209623_at"
20,1,"guarded_within_partition",26,"206373_at"
20,1,"guarded_within_partition",27,"212099_at"
20,1,"guarded_within_partition",28,"205696_s_at"
20,1,"guarded_within_partition",29,"209109_s_at"
20,1,"guarded_within_partition",30,"219874_at"
20,1,"guarded_within_partition",31,"1438_at"
20,1,"guarded_within_partition",32,"209781_s_at"
20,1,"guarded_within_partition",33,"218211_s_at"
20,1,"guarded_within_partition",34,"204012_s_at"
20,1,"guarded_within_partition",35,"212960_at"
20,1,"guarded_within_partition",36,"204400_at"
20,1,"guarded_within_partition",37,"206194_at"
20,1,"guarded_within_partition",38,"215034_s_at"
20,1,"guarded_within_partition",39,"202762_at"
20,1,"guarded_within_partition",40,"218259_at"
20,1,"guarded_within_partition",41,"213249_at"
20,1,"guarded_within_partition",42,"209791_at"
20,1,"guarded_within_partition",43,"201976_s_at"
20,1,"guarded_within_partition",44,"208451_s_at"
20,1,"guarded_within_partition",45,"210024_s_at"
20,1,"guarded_within_partition",46,"203038_at"
