"permutation_id","is_identity","leaky_auroc","leaky_pr_auc","leaky_balanced_accuracy","leaky_mcc","leaky_sensitivity","leaky_specificity","guarded_auroc","guarded_pr_auc","guarded_balanced_accuracy","guarded_mcc","guarded_sensitivity","guarded_specificity","gap_auroc","gap_pr_auc","runtime_secs"
78,FALSE,0.922229267948989,0.783929376750642,0.786134009723103,0.626718287725137,0.614035087719298,0.958232931726908,0.441907982808426,0.164384568016892,0.482139082646375,-0.0507747382990265,0.0526315789473684,0.911646586345382,0.480321285140563,0.61954480873375,7.20121121406555
79,FALSE,0.755034171774818,0.458038727740955,0.608391460579159,0.309915589491464,0.256140350877193,0.960642570281125,0.445078559853449,0.174020648042898,0.517755231452124,0.0587571792693525,0.087719298245614,0.947791164658635,0.309955611921369,0.284018079698057,7.21603584289551
80,FALSE,0.840301557105615,0.599730377006498,0.677002747833439,0.42497053396833,0.407017543859649,0.946987951807229,0.490523497498767,0.180937189618458,0.506446839991545,0.0171385906086231,0.105263157894737,0.907630522088353,0.349778059606848,0.41879318738804,8.10413312911987
81,FALSE,0.85599943634186,0.623985243557552,0.715451278799408,0.499261468501154,0.480701754385965,0.950200803212851,0.529415909251038,0.188385113579716,0.486155146903403,-0.0408882302184713,0.0526315789473684,0.919678714859438,0.326583527090822,0.435600129977836,7.9846920967102
82,FALSE,0.926076234763616,0.747480845884498,0.785077150708095,0.6158098470036,0.617543859649123,0.952610441767068,0.489325723948426,0.187783005179371,0.496406679348975,-0.00890305712244703,0.105263157894737,0.887550200803213,0.436750510815191,0.559697840705127,7.91553092002869
83,FALSE,0.916226308743747,0.71400133198979,0.738659902768971,0.540164109081696,0.526315789473684,0.951004016064257,0.471922778834637,0.173621271677611,0.494187275417459,-0.0187555193281926,0.0526315789473684,0.93574297188755,0.44430352990911,0.54038006031218,8.05001187324524
84,FALSE,0.839160149369408,0.583710700772901,0.69429296131896,0.45264652432514,0.445614035087719,0.942971887550201,0.473895582329317,0.168213658944795,0.476114986260833,-0.0645046731322475,0.0526315789473684,0.899598393574297,0.365264567040092,0.415497041828106,7.03207087516785
85,FALSE,0.818107517790461,0.523024564314146,0.631536673007821,0.333510688237641,0.319298245614035,0.943775100401606,0.563024025928275,0.212395906846597,0.511202705559078,0.0285062275810095,0.12280701754386,0.899598393574297,0.255083491862186,0.310628657467549,7.71504306793213
86,FALSE,0.913069823152259,0.690116990455335,0.729887972944409,0.524569323624185,0.508771929824561,0.951004016064257,0.539209469456775,0.210877806183648,0.512470936377087,0.034825749431792,0.105263157894737,0.919678714859438,0.373860353695484,0.479239184271688,6.80424189567566
87,FALSE,0.726808990347354,0.367377872288513,0.533312196153033,0.130684518744185,0.0947368421052631,0.971887550200803,0.517860917353626,0.17810020038102,0.473895582329317,-0.100780293838309,0,0.947791164658635,0.208948072993728,0.189277671907493,7.05061411857605
